frame_index,timestamp_sec,foot_x,foot_y,nose_y,airborne,selected_takeoff,selected_landing
36,1.200,0.46327170729637146,0.8104082345962524,0.4532342255115509,0,0,0
37,1.233,0.46850256621837616,0.8104822635650635,0.4545813202857971,0,0,0
38,1.267,0.4730002284049988,0.799084335565567,0.45614683628082275,0,0,0
39,1.300,0.47805941104888916,0.8022378981113434,0.4554476737976074,0,0,0
40,1.333,0.48627644777297974,0.8133181929588318,0.45771124958992004,0,0,0
41,1.367,0.49561507999897003,0.8196740746498108,0.45695483684539795,0,0,0
42,1.400,0.5010290741920471,0.8190649747848511,0.4570658504962921,0,0,0
43,1.433,0.5085492134094238,0.8205251693725586,0.4568200409412384,0,0,0
44,1.467,0.514931932091713,0.8209109306335449,0.4567197263240814,0,0,0
45,1.500,0.519390881061554,0.8211202025413513,0.4566999077796936,0,0,0
46,1.533,0.5240766108036041,0.8210100531578064,0.4562038481235504,0,0,0
47,1.567,0.5251902639865875,0.8233267366886139,0.4580099284648895,0,0,0
48,1.600,0.5344493091106415,0.8221176266670227,0.456696480512619,0,0,0
49,1.633,0.5406131446361542,0.8203963935375214,0.4564078450202942,0,0,0
50,1.667,0.5509559810161591,0.8173211514949799,0.4563848376274109,0,0,0
51,1.700,0.5586462616920471,0.8167102336883545,0.4560946524143219,0,0,0
52,1.733,0.5520393252372742,0.733863353729248,0.5858554244041443,0,1,0
53,1.767,0.5480632930994034,0.716863214969635,0.581670880317688,0,0,0
54,1.800,0.5588686466217041,0.7010899484157562,0.5888041257858276,0,0,0
55,1.833,0.5635465383529663,0.6966255903244019,0.5659584403038025,0,0,0
56,1.867,0.5677693486213684,0.6915506720542908,0.5613331198692322,0,0,0
57,1.900,0.5759182572364807,0.682593822479248,0.5625925660133362,0,0,0
58,1.933,0.5847460329532623,0.6765401363372803,0.5606504082679749,0,0,1
59,1.967,,, ,0,0,0
60,2.000,,, ,0,0,0
61,2.033,0.6047655642032623,0.9076655209064484,0.5493478775024414,0,0,0
62,2.067,0.6072610914707184,0.9030956029891968,0.5500620007514954,0,0,0
63,2.100,0.6215392649173737,0.8930240571498871,0.5471659302711487,0,0,0
64,2.133,0.6231807172298431,0.8915033340454102,0.541233241558075,0,0,0
65,2.167,0.6260753273963928,0.8895716369152069,0.5304918885231018,0,0,0
66,2.200,0.6322931051254272,0.8874655067920685,0.5289154052734375,0,0,0
67,2.233,0.6392453014850616,0.879681408405304,0.5214475393295288,0,0,0
68,2.267,,, ,0,0,0
69,2.300,0.6538060009479523,0.9447216093540192,0.5971311926841736,0,0,0
70,2.333,0.6623334586620331,0.9398643970489502,0.596203088760376,0,0,0
71,2.367,0.6703043282032013,0.9394340515136719,0.5949841141700745,0,0,0
72,2.400,0.6854663789272308,0.9418697357177734,0.6017931699752808,0,0,0
73,2.433,0.6907467842102051,0.9459706246852875,0.5997720956802368,0,0,0
74,2.467,0.6945870220661163,0.9463779628276825,0.5979404449462891,0,0,0
75,2.500,0.704684317111969,0.950098305940628,0.597724199295044,0,0,0
76,2.533,0.7163630723953247,0.9580735564231873,0.5978971123695374,0,0,0
77,2.567,0.7242806851863861,0.9563009440898895,0.5978817939758301,0,0,0
78,2.600,,, ,0,0,0
79,2.633,0.7113013565540314,0.9733152985572815,0.5986619591712952,0,0,0
80,2.667,0.722328394651413,0.9624412953853607,0.5949469804763794,0,0,0
81,2.700,0.7273288369178772,0.9445555210113525,0.5935072302818298,0,0,0
82,2.733,0.7384364604949951,0.9463050961494446,0.590373158454895,0,0,0
83,2.767,0.7515982091426849,0.9485604166984558,0.5914534330368042,0,0,0
84,2.800,0.7634784877300262,0.9465872049331665,0.5943498611450195,0,0,0
